id,countryname_x,countrycode,totalamt,year,countryname_y,gdp,population
P159258,West Bank and Gaza,PSE,0,2017,West Bank and Gaza,14498100000.0,4684777.0
P153588,World,WLD,0,2017,,,
P159476,Burkina Faso,BFA,60000000,2017,Burkina Faso,12873114800.0165,19193382.0
P160505,Republic of Mali,MLI,70000000,2017,Mali,15288163367.2602,18541980.0
P163976,Republic of Zimbabwe,ZWE,0,2017,Zimbabwe,17845821400.0,16529904.0
P159979,Republic of Congo,COG,100000000,2017,"Congo, Rep.",8722553000.835258,5260750.0
P162475,Republic of Panama,PAN,0,2017,Panama,61838175800.0,4098587.0
P161060,Federal Democratic Republic of Ethiopia,ETH,0,2017,Ethiopia,80561496133.9172,104957438.0
P158298,Republic of Tajikistan,TJK,50000000,2017,Tajikistan,7145701018.7492,8921343.0
P133803,Republic of India,IND,0,2017,India,2597491162897.67,1339180127.0
P159447,Lao People's Democratic Republic,LAO,25000000,2017,Lao PDR,16853079615.3519,6858160.0
P160930,Lao People's Democratic Republic,LAO,30000000,2017,Lao PDR,16853079615.3519,6858160.0
P160977,Republic of Mali,MLI,20000000,2017,Mali,15288163367.2602,18541980.0
P162537,Republic of Senegal,SEN,30000000,2017,Senegal,16374743753.4731,15850567.0
P162621,Republic of Mozambique,MOZ,62000000,2017,Mozambique,12333859926.277,29668834.0
P162182,Republic of Kenya,KEN,50000000,2017,Kenya,74938190654.8558,49699862.0
P252350,Republic of Rwanda,RWA,120000000,2017,Rwanda,9136689514.094791,12208407.0
P149610,Republic of Uzbekistan,UZB,144900000,2017,Uzbekistan,48717685984.0278,32387200.0
P150496,United Republic of Tanzania,TZA,345000000,2017,Tanzania,52090320325.4736,57310019.0
P153473,People's Republic of China,CHN,200000000,2017,China,12237700479375.0,1386395000.0
P156651,Republic of Sierra Leone,SLE,30000000,2017,Sierra Leone,3774270392.41231,7557212.0
P159023,Republic of Senegal,SEN,60000000,2017,Senegal,16374743753.4731,15850567.0
P160500,Central African Republic,CAF,45000000,2017,Central African Republic,1949411659.20453,4659080.0
P163285,Republic of The Gambia,GMB,56000000,2017,"Gambia, The",1014621519.85866,2100568.0
P158816,Republic of Madagascar,MDG,0,2017,Madagascar,11499803806.5729,25570895.0
P163144,Republic of Niger,NER,20800000,2017,Niger,8119732792.52535,21477348.0
P163608,Federal Democratic Republic of Ethiopia,ETH,0,2017,Ethiopia,80561496133.9172,104957438.0
P163968,Republic of Chad,TCD,65000000,2017,Chad,9981303726.23281,14899994.0
P149690,Republic of Congo,COG,0,2017,"Congo, Rep.",8722553000.835258,5260750.0
P159737,Socialist Republic of Vietnam,VNM,153000000,2017,Vietnam,223863996354.655,95540800.0
P159961,Republic of Liberia,LBR,0,2017,Liberia,2158000000.0,4731906.0
P162837,Democratic Republic of the Congo,COD,0,2017,"Congo, Dem. Rep.",37241300948.659,81339988.0
P163628,Republic of Ghana,GHA,40000000,2017,Ghana,47330016342.5734,28833629.0
P163846,Republic of Ghana,GHA,45700000,2017,Ghana,47330016342.5734,28833629.0
P157782,Republic of Guinea,GIN,30000000,2017,Guinea,10491474929.6796,12717176.0
P160250,Republic of Uganda,UGA,200000000,2017,Uganda,25891058946.1936,42862958.0
P162760,Republic of Zambia,ZMB,26500000,2017,Zambia,25808666421.5558,17094130.0
P163164,Republic of Liberia,LBR,12000000,2017,Liberia,2158000000.0,4731906.0
P163476,Lebanese Republic,LBN,95800000,2017,Lebanon,51844487742.0232,6082357.0
P153613,Republic of Uzbekistan,UZB,150000000,2017,Uzbekistan,48717685984.0278,32387200.0
P158435,Republic of India,IND,250000000,2017,India,2597491162897.67,1339180127.0
P160739,Republic of Maldives,MDV,17500000,2017,Maldives,4597083303.506929,436330.0
P161015,Republic of Benin,BEN,60000000,2017,Benin,9273558271.64744,11175692.0
P161566,People's Republic of Bangladesh,BGD,47490000,2017,Bangladesh,249723887765.42,164669751.0
P161586,Ukraine,UKR,0,2017,Ukraine,112154185121.40599,44831159.0
P161905,Hashemite Kingdom of Jordan,JOR,50000000,2017,Jordan,40068308516.2755,9702353.0
P163740,Republic of Chad,TCD,50000000,2017,Chad,9981303726.23281,14899994.0
P157127,Socialist Republic of Vietnam,VNM,150000000,2017,Vietnam,223863996354.655,95540800.0
P159238,Socialist Republic of Vietnam,VNM,150000000,2017,Vietnam,223863996354.655,95540800.0
P162840,Kyrgyz Republic,KGZ,36000000,2017,Kyrgyz Republic,7564738836.041221,6201500.0
P155201,Republic of Haiti,HTI,48400000,2017,Haiti,8408150517.976841,10981229.0
P160430,Federal Republic of Nigeria,NGA,611000000,2017,Nigeria,375770713742.76294,190886311.0
P160447,Republic of Uganda,UGA,40000000,2017,Uganda,25891058946.1936,42862958.0
P160699,Republic of Rwanda,RWA,0,2017,Rwanda,9136689514.094791,12208407.0
P161319,Solomon Islands,SLB,33630000,2017,Solomon Islands,1303453616.11974,611343.0
P161998,Federal Republic of Nigeria,NGA,350000000,2017,Nigeria,375770713742.76294,190886311.0
P163161,Republic of Sierra Leone,SLE,10000000,2017,Sierra Leone,3774270392.41231,7557212.0
P161730,Central African Republic,CAF,10000000,2017,Central African Republic,1949411659.20453,4659080.0
P163248,Republic of Mauritius,MUS,0,2017,Mauritius,13338147523.0124,1264613.0
P152343,Mongolia,MNG,42000000,2017,Mongolia,11488046881.0431,3075647.0
P157198,Republic of India,IND,35000000,2017,India,2597491162897.67,1339180127.0
P159428,Islamic Republic of Pakistan,PAK,137000000,2017,Pakistan,304951818494.06604,197015955.0
P160931,Republic of the Union of Myanmar,MMR,116000000,2017,Myanmar,69322122755.8536,53370609.0
P161248,Republic of Cabo Verde,CPV,27000000,2017,Cabo Verde,1753736711.67273,546388.0
P161980,Islamic Republic of Pakistan,PAK,86000000,2017,Pakistan,304951818494.06604,197015955.0
P157932,United Mexican States,MEX,100000000,2017,Mexico,1149918794765.73,129163276.0
P163081,Republic of Haiti,HTI,35000000,2017,Haiti,8408150517.976841,10981229.0
P163194,Republic of Haiti,HTI,20000000,2017,Haiti,8408150517.976841,10981229.0
P163246,Republic of Nicaragua,NIC,18000000,2017,Nicaragua,13814261535.5434,6217581.0
P163313,Republic of Haiti,HTI,25000000,2017,Haiti,8408150517.976841,10981229.0
P147147,Islamic  Republic of Afghanistan,AFG,20000000,2017,Afghanistan,20815300220.0428,35530081.0
P149597,Islamic  Republic of Afghanistan,AFG,0,2017,Afghanistan,20815300220.0428,35530081.0
P158111,Republic of Tunisia,TUN,500000000,2017,Tunisia,40256675208.7294,11532127.0
P160544,Islamic  Republic of Afghanistan,AFG,100000000,2017,Afghanistan,20815300220.0428,35530081.0
P160606,Islamic  Republic of Afghanistan,AFG,20300000,2017,Afghanistan,20815300220.0428,35530081.0
P162022,Islamic  Republic of Afghanistan,AFG,60000000,2017,Afghanistan,20815300220.0428,35530081.0
P163387,Hashemite Kingdom of Jordan,JOR,36100000,2017,Jordan,40068308516.2755,9702353.0
P163468,Islamic  Republic of Afghanistan,AFG,127700000,2017,Afghanistan,20815300220.0428,35530081.0
P153042,Republic of the Philippines,PHL,99310000,2017,Philippines,313595208737.269,104918090.0
P155968,Republic of Moldova,MDA,25200000,2017,Moldova,8128493432.07741,3549750.0
P157662,Republic of Guinea,GIN,22000000,2017,Guinea,10491474929.6796,12717176.0
P158807,The Independent State of Papua New Guine,PNG,20000000,2017,Papua New Guinea,21088758484.7485,8251162.0
P159426,Socialist Republic of Vietnam,VNM,53000000,2017,Vietnam,223863996354.655,95540800.0
P159517,The Independent State of Papua New Guine,PNG,23000000,2017,Papua New Guinea,21088758484.7485,8251162.0
P161048,Mongolia,MNG,12000000,2017,Mongolia,11488046881.0431,3075647.0
P163720,Republic of Moldova,MDA,0,2017,Moldova,8128493432.07741,3549750.0
P148355,Republic of Mali,MLI,6200000,2017,Mali,15288163367.2602,18541980.0
P158411,Republic of Rwanda,RWA,0,2017,Rwanda,9136689514.094791,12208407.0
P160344,Burkina Faso,BFA,80000000,2017,Burkina Faso,12873114800.0165,19193382.0
P161018,Republic of Chile,CHL,80000000,2017,Chile,277075944401.94104,18054726.0
P161434,Dominican Republic,DOM,0,2017,Dominican Republic,75931656814.657,10766998.0
P163199,Republic of Haiti,HTI,20000000,2017,Haiti,8408150517.976841,10981229.0
P163586,Jamaica,JAM,70000000,2017,Jamaica,14768134912.4171,2890299.0
P160170,Republic of Niger,NER,49850000,2017,Niger,8119732792.52535,21477348.0
P162667,Republic of Sierra Leone,SLE,10000000,2017,Sierra Leone,3774270392.41231,7557212.0
P151026,Republic of Ghana,GHA,150000000,2017,Ghana,47330016342.5734,28833629.0
P163241,Hashemite Kingdom of Jordan,JOR,0,2017,Jordan,40068308516.2755,9702353.0
P160533,Republic of Malawi,MWI,72400000,2017,Malawi,6303277590.80083,18622104.0
P151324,Republic of Cote d'Ivoire,CIV,120000000,2017,Cote d'Ivoire,40388624117.1109,24294750.0
P158505,Republic of Djibouti,DJI,23300000,2017,Djibouti,1844674434.5037103,956985.0
P160959,Republic of Mozambique,MOZ,59000000,2017,Mozambique,12333859926.277,29668834.0
P161160,Republic of Haiti,HTI,0,2017,Haiti,8408150517.976841,10981229.0
P156113,People's Republic of Bangladesh,BGD,100000000,2017,Bangladesh,249723887765.42,164669751.0
P156241,Republic of India,IND,125000000,2017,India,2597491162897.67,1339180127.0
P159632,Republic of Kiribati,KIR,20000000,2017,Kiribati,196150061.312078,116398.0
P159956,Lao People's Democratic Republic,LAO,38590000,2017,Lao PDR,16853079615.3519,6858160.0
P160658,Republic of Vanuatu,VUT,4000000,2017,Vanuatu,862879789.390161,276244.0
P160947,The Independent State of Papua New Guine,PNG,15000000,2017,Papua New Guinea,21088758484.7485,8251162.0
P161363,Federated States of Micronesia,FSM,16200000,2017,"Micronesia, Fed. Sts.",336427532.88,105544.0
P157900,Republic of Mali,MLI,50000000,2017,Mali,15288163367.2602,18541980.0
P159397,Socialist Republic of Vietnam,VNM,240000000,2017,Vietnam,223863996354.655,95540800.0
P161630,Republic of Guinea-Bissau,GNB,25000000,2017,Guinea-Bissau,1346933490.23577,1861283.0
P163146,Socialist Republic of Vietnam,VNM,118000000,2017,Vietnam,223863996354.655,95540800.0
P163830,Eastern Africa,,50000000,2017,,,
P150308,Republic of India,IND,39200000,2017,India,2597491162897.67,1339180127.0
P155038,Republic of India,IND,240000000,2017,India,2597491162897.67,1339180127.0
P158798,Republic of India,IND,100000000,2017,India,2597491162897.67,1339180127.0
P159049,Socialist Republic of Vietnam,VNM,72520000,2017,Vietnam,223863996354.655,95540800.0
P160652,Republic of Senegal,SEN,29000000,2017,Senegal,16374743753.4731,15850567.0
P161624,Islamic Republic of Pakistan,PAK,61620000,2017,Pakistan,304951818494.06604,197015955.0
P154253,St. Vincent and the Grenadines,VCT,10700000,2017,St. Vincent and the Grenadines,789629629.62963,109897.0
P156186,Republic of Senegal,SEN,300000000,2017,Senegal,16374743753.4731,15850567.0
P158958,Organization of Eastern Caribbean States,,8300000,2017,,,
P160488,Eastern Africa,,81000000,2017,,,
P158434,Republic of Malawi,MWI,95000000,2017,Malawi,6303277590.80083,18622104.0
P162470,United Republic of Tanzania,TZA,80000000,2017,Tanzania,52090320325.4736,57310019.0
P156165,Islamic Republic of Mauritania,MRT,17000000,2017,Mauritania,5024705934.33687,4420184.0
P163729,Republic of Yemen,YEM,200000000,2017,"Yemen, Rep.",18213328571.4286,28250420.0
P163741,Republic of Yemen,YEM,83000000,2017,"Yemen, Rep.",18213328571.4286,28250420.0
P152881,Republic of Kosovo,XKX,15270000,2017,Kosovo,7128690556.682441,1830700.0
P158086,Republic of Honduras,HND,25000000,2017,Honduras,22978532896.7816,9265067.0
P156687,Republic of India,IND,36000000,2017,India,2597491162897.67,1339180127.0
P153603,Kingdom of Morocco,MAR,350000000,2017,Morocco,109139484007.429,35739580.0
P160612,Democratic Republic of the Congo,COD,45000000,2017,"Congo, Dem. Rep.",37241300948.659,81339988.0
P161591,Central African Republic,CAF,28000000,2017,Central African Republic,1949411659.20453,4659080.0
P156849,Socialist Republic of Vietnam,VNM,155000000,2017,Vietnam,223863996354.655,95540800.0
P160118,Socialist Republic of Vietnam,VNM,0,2017,Vietnam,223863996354.655,95540800.0
P161654,Republic of Iraq,IRQ,0,2017,Iraq,197715736040.60898,38274618.0
P147921,Western Africa,,97000000,2017,,,
P158363,Western Africa,,0,2017,,,
P159995,Democratic Socialist Republic of Sri Lan,LKA,100000000,2017,Sri Lanka,87174682200.4324,21444000.0
P163105,World,WLD,0,2017,,,
P143795,Kingdom of Bhutan,BTN,0,2017,Bhutan,2511852941.17647,807610.0
P157733,Republic of Cameroon,CMR,26300000,2017,Cameroon,34798596482.4274,24053727.0
P159931,Republic of Albania,ALB,0,2017,Albania,13039352743.9616,2873457.0
P154984,People's Republic of China,CHN,600000000,2017,China,12237700479375.0,1386395000.0
P160096,Republic of the Marshall Islands,MHL,19630000,2017,Marshall Islands,199399247.08,53127.0
P160108,Federal Democratic Republic of Ethiopia,ETH,150000000,2017,Ethiopia,80561496133.9172,104957438.0
P160665,Republic of Indonesia,IDN,200000000,2017,Indonesia,1015539017536.5,263991379.0
P163699,Pacific Islands,,4000000,2017,,,
P157325,Republic of the Philippines,PHL,0,2017,Philippines,313595208737.269,104918090.0
P161939,Republic of Liberia,LBR,40000000,2017,Liberia,2158000000.0,4731906.0
P156143,Socialist Republic of Vietnam,VNM,236200000,2017,Vietnam,223863996354.655,95540800.0
P158976,Socialist Republic of Vietnam,VNM,78740000,2017,Vietnam,223863996354.655,95540800.0
P161781,Eastern Africa,,75000000,2017,,,
P153753,Republic of Malawi,MWI,80000000,2017,Malawi,6303277590.80083,18622104.0
P156208,Democratic Republic of the Congo,COD,145000000,2017,"Congo, Dem. Rep.",37241300948.659,81339988.0
P157114,Democratic Republic of the Congo,COD,90000000,2017,"Congo, Dem. Rep.",37241300948.659,81339988.0
P157521,Republic of Zambia,ZMB,0,2017,Zambia,25808666421.5558,17094130.0
P158604,Republic of Congo,COG,0,2017,"Congo, Rep.",8722553000.835258,5260750.0
P158982,Republic of Togo,TGO,18000000,2017,Togo,4812554346.14923,7797694.0
P159330,Republic of Zambia,ZMB,200000000,2017,Zambia,25808666421.5558,17094130.0
P160801,Republic of Congo,COG,40000000,2017,"Congo, Rep.",8722553000.835258,5260750.0
P161490,Republic of Zambia,ZMB,17000000,2017,Zambia,25808666421.5558,17094130.0
P163559,Republic of South Sudan,SSD,50000000,2017,South Sudan,2904114903.22912,12575714.0
P150816,Republic of Tajikistan,TJK,225700000,2017,Tajikistan,7145701018.7492,8921343.0
P157489,Republic of Serbia,SRB,70000000,2017,Serbia,41431648801.1663,7022268.0
P156766,Ukraine,UKR,150000000,2017,Ukraine,112154185121.40599,44831159.0
P163350,Federal Democratic Republic of Ethiopia,ETH,108100000,2017,Ethiopia,80561496133.9172,104957438.0
P151851,Republic of Peru,PER,40000000,2017,Peru,211389272242.15698,32165485.0
P153012,Federative Republic of Brazil,BRA,73300000,2017,Brazil,2055505502224.73,209288278.0
P155842,Republic of Croatia,HRV,23330000,2017,Croatia,54849180228.8716,4125700.0
P156444,Georgia,GEO,50000000,2017,Georgia,15159281211.3967,3717100.0
P158387,Bosnia and Herzegovina,BIH,60000000,2017,Bosnia and Herzegovina,18168579578.1952,3507017.0
P158710,Republic of Kosovo,XKX,22000000,2017,Kosovo,7128690556.682441,1830700.0
P159519,Co-operative Republic of Guyana,GUY,13330000,2017,Guyana,3675631961.2590795,777859.0
P161463,Islamic Republic of Pakistan,PAK,0,2017,Pakistan,304951818494.06604,197015955.0
P163833,Republic of Croatia,HRV,370700000,2017,Croatia,54849180228.8716,4125700.0
P152734,Republic of the Union of Myanmar,MMR,200000000,2017,Myanmar,69322122755.8536,53370609.0
P155513,Kingdom of Bhutan,BTN,0,2017,Bhutan,2511852941.17647,807610.0
P159215,Mongolia,MNG,25000000,2017,Mongolia,11488046881.0431,3075647.0
P159262,Kingdom of Tonga,TON,5000000,2017,Tonga,426057453.06491697,108020.0
P162304,Eastern Africa,,0,2017,,,
P252338,Democratic Republic of Timor-Leste,TLS,35200000,2017,Timor-Leste,2954620999.58441,1296311.0
P145316,Republic of Ghana,GHA,0,2017,Ghana,47330016342.5734,28833629.0
P146469,Republic of Senegal,SEN,74000000,2017,Senegal,16374743753.4731,15850567.0
P156634,Republic of Kenya,KEN,300000000,2017,Kenya,74938190654.8558,49699862.0
P159807,People's Republic of Bangladesh,BGD,59000000,2017,Bangladesh,249723887765.42,164669751.0
P161067,Eastern Africa,,103000000,2017,,,
P161179,Republic of Kenya,KEN,50000000,2017,Kenya,74938190654.8558,49699862.0
P162171,Republic of Guinea,GIN,0,2017,Guinea,10491474929.6796,12717176.0
P156410,Islamic Republic of Pakistan,PAK,0,2017,Pakistan,304951818494.06604,197015955.0
P157716,Federal Democratic Republic of Ethiopia,ETH,0,2017,Ethiopia,80561496133.9172,104957438.0
P157922,Democratic Republic of the Congo,COD,0,2017,"Congo, Dem. Rep.",37241300948.659,81339988.0
P161359,Republic of Nicaragua,NIC,0,2017,Nicaragua,13814261535.5434,6217581.0
P157795,Republic of Honduras,HND,0,2017,Honduras,22978532896.7816,9265067.0
P151086,Socialist Republic of Vietnam,VNM,101700000,2017,Vietnam,223863996354.655,95540800.0
P157858,Kingdom of Cambodia,KHM,40000000,2017,Cambodia,22158209502.6391,16005373.0
P159637,Republic of Togo,TGO,20000000,2017,Togo,4812554346.14923,7797694.0
P159761,Federal Republic of Nigeria,NGA,150000000,2017,Nigeria,375770713742.76294,190886311.0
P160029,Republic of Benin,BEN,45000000,2017,Benin,9273558271.64744,11175692.0
P160929,Kingdom of Cambodia,KHM,60000000,2017,Cambodia,22158209502.6391,16005373.0
P158415,Republic of Senegal,SEN,0,2017,Senegal,16374743753.4731,15850567.0
P158532,Plurinational State of Bolivia,BOL,100000000,2017,Bolivia,37508642112.8799,11051600.0
P159760,Socialist Republic of Vietnam,VNM,0,2017,Vietnam,223863996354.655,95540800.0
P160272,Central African Republic,CAF,30000000,2017,Central African Republic,1949411659.20453,4659080.0
P161029,Republic of Nicaragua,NIC,55000000,2017,Nicaragua,13814261535.5434,6217581.0
P148775,Republic of India,IND,375000000,2017,India,2597491162897.67,1339180127.0
P155303,Republic of India,IND,116200000,2017,India,2597491162897.67,1339180127.0
P157801,Republic of Maldives,MDV,18000000,2017,Maldives,4597083303.506929,436330.0
P160512,Bosnia and Herzegovina,BIH,0,2017,Bosnia and Herzegovina,18168579578.1952,3507017.0
P162168,Islamic Republic of Mauritania,MRT,0,2017,Mauritania,5024705934.33687,4420184.0
P152959,People's Republic of China,CHN,0,2017,China,12237700479375.0,1386395000.0
P152117,Organization of Eastern Caribbean States,,26000000,2017,,,
P161798,Argentine Republic,ARG,300000000,2017,Argentina,637590419269.324,44271041.0
P154580,People's Republic of Bangladesh,BGD,150000000,2017,Bangladesh,249723887765.42,164669751.0
P159303,Democratic Socialist Republic of Sri Lan,LKA,75000000,2017,Sri Lanka,87174682200.4324,21444000.0
P159429,People's Republic of Bangladesh,BGD,356700000,2017,Bangladesh,249723887765.42,164669751.0
P159434,Republic of Chad,TCD,12000000,2017,Chad,9981303726.23281,14899994.0
P163049,Dominican Republic,DOM,0,2017,Dominican Republic,75931656814.657,10766998.0
P154314,Republic of Benin,BEN,0,2017,Benin,9273558271.64744,11175692.0
P154623,People's Republic of China,CHN,120000000,2017,China,12237700479375.0,1386395000.0
P156433,Federal Democratic Republic of Ethiopia,ETH,445000000,2017,Ethiopia,80561496133.9172,104957438.0
P156590,Federal Democratic Republic of Ethiopia,ETH,150000000,2017,Ethiopia,80561496133.9172,104957438.0
P157752,World,WLD,0,2017,,,
P157864,Democratic Republic of the Congo,COD,120000000,2017,"Congo, Dem. Rep.",37241300948.659,81339988.0
P159512,Co-operative Republic of Guyana,GUY,6000000,2017,Guyana,3675631961.2590795,777859.0
P160279,Federal Democratic Republic of Ethiopia,ETH,50000000,2017,Ethiopia,80561496133.9172,104957438.0
P160633,Republic of Peru,PER,0,2017,Peru,211389272242.15698,32165485.0
P160717,Central African Republic,CAF,10000000,2017,Central African Republic,1949411659.20453,4659080.0
P160917,Republic of Cameroon,CMR,26900000,2017,Cameroon,34798596482.4274,24053727.0
P154283,Republic of India,IND,75000000,2017,India,2597491162897.67,1339180127.0
