id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
22030644,Comfortable South End Condo close to Back Bay,28746290,John,,South End,42.344810367164285,-71.07660718874966,Entire home/apt,200,3,4,2018-05-18,0.57,1,21
22031411,LUXE Apartment 3 beds! Sleeps 5!,160884509,Jane  And Tyler,,South End,42.337137898161,-71.07519751771234,Entire home/apt,79,1,29,2018-08-12,3.75,8,56
22031832,Boston walk to TRAIN 2 rooms private bath for 4,6391436,Robin,,Jamaica Plain,42.307813023863936,-71.11695627137443,Private room,70,1,18,2018-07-30,3.23,4,0
22032913,Amazing South End Apt Sleeps 5!,160884509,Jane  And Tyler,,South End,42.33677743263937,-71.07717587591672,Entire home/apt,77,1,47,2018-08-02,5.90,8,322
22041148,Stay In Historic Boston!,101356888,Erik,,East Boston,42.37244718020696,-71.03996177832757,Entire home/apt,99,3,14,2018-07-30,1.82,2,0
22060187,HUB 25 apartment,106329808,Yinan,,Dorchester,42.318468102867186,-71.05030641292808,Entire home/apt,70,3,0,,,1,0
22064721,Bright City Apt. in hip Jamaica Plain!  Sleeps 6,8442201,Nick,,Jamaica Plain,42.31843088102828,-71.11041111078269,Entire home/apt,175,2,28,2018-08-04,3.44,3,75
22065274,"Stylish, Large 1 Bed in Back Bay/ Fenway/Kenmore",8442201,Nick,,Fenway,42.35096092495356,-71.1024545310167,Entire home/apt,173,2,32,2018-08-11,4.73,3,128
22081895,Seaport Brick and Beam 1 bed.,3686220,Brig,,South Boston Waterfront,42.35299224942352,-71.04823383267313,Entire home/apt,275,1,0,,,1,0
22083423,Charming South End | Back Bay | Copley Apartment,108741752,Cassandra,,South End,42.340487136298705,-71.0752245329877,Entire home/apt,149,1,51,2018-08-08,6.00,3,75
22084682,"Spacious renovated townhouse, walk to BC and T",78357825,Veronika,,Brighton,42.34302689759335,-71.16753176789774,Entire home/apt,299,3,1,2018-08-03,1,1,1
22084812,Private Room in Luxury Apartment,40071986,Christian,,Allston,42.36232882323353,-71.13000739775042,Private room,90,10,8,2018-08-10,1.66,2,48
22087346,New Fort Point Loft,160723583,Andy,,South Boston Waterfront,42.35042262315573,-71.0471228248472,Entire home/apt,190,30,0,,,1,173
22090413,Harvard Business in Allston w/ Private Bathroom B,19548932,Joe,,Allston,42.36442157242007,-71.12967153869201,Private room,125,1,22,2018-07-30,2.77,14,65
22096240,Proper Boston studio apartment at Fenway Park,190685,Yelena,,Fenway,42.346775304983076,-71.09369060138908,Entire home/apt,99,1,2,2018-06-18,0.88,3,0
22099733,CHESTNUT ROOM ★ Chic & Large - 15 Mins to Downtown,69587,Boris & Susan,,East Boston,42.37844069429368,-71.03154931350703,Private room,49,1,91,2018-08-12,12.13,8,149
22100284,Romantic 1BR in Downtown Crossing by Sonder,12243051,Sonder,,Downtown,42.35111069198977,-71.06371975645298,Entire home/apt,59,2,10,2018-07-22,1.38,292,110
22101483,Charming Charlestown/ Bunker Hill/North End,65403457,Robert,,Charlestown,42.37393781415313,-71.05960015492242,Entire home/apt,85,1,32,2018-08-08,3.78,1,6
22103582,enjoy your journey with joy~,159603105,Joy,,Fenway,42.3435539391301,-71.09729118460685,Private room,39,7,0,,,1,0
22105624,"Cozy BR in East Boston, Just Minutes from Downtown",902050,Andreina,,East Boston,42.36915923792063,-71.03246865484037,Private room,60,3,12,2018-07-29,4.09,1,107
22107267,2 bedroom spacious apartment near city center,161499145,Yassi,,East Boston,42.38076504148102,-71.02896679231993,Entire home/apt,119,3,14,2018-07-12,1.71,3,346
22107268,Spacious top floor apartment,161499145,Yassi,,East Boston,42.38089853170964,-71.02920376445135,Entire home/apt,139,1,13,2018-07-20,2.95,3,350
22119242,Airy 1BR in Downtown Crossing by Sonder,12243051,Sonder,,Downtown,42.35307816315571,-71.0632775188465,Entire home/apt,49,2,12,2018-07-27,1.65,292,113
22119400,"Fenway 1-BR + Lobby-Level Retail, Pool, & Gym!!",95459395,Bluebird,,Jamaica Plain,42.329177859262614,-71.1117956064561,Entire home/apt,135,3,0,,,143,344
22120097,#Stylish 1-BR near Fenway + Outdoor Pool & Gym!,95459395,Bluebird,,Jamaica Plain,42.32858453542996,-71.11252690060225,Entire home/apt,140,3,0,,,143,344
22120323,Contemporary 1-BR near Fenway + Outdoor Pool & Gym,95459395,Bluebird,,Jamaica Plain,42.328836348073914,-71.11207835668792,Entire home/apt,145,3,0,,,143,344
22121091,14 Gloucester 1A by Lyon Apartments,82529160,Mario,,Back Bay,42.35140129582484,-71.08462293836399,Entire home/apt,105,2,1,2018-03-18,0.20,35,219
22121305,Stylish 1BR in Downtown Crossing by Sonder,12243051,Sonder,,Downtown,42.35108161951413,-71.06390190178273,Entire home/apt,59,2,8,2018-07-07,1.03,292,120
22122444,Stunning Studio  in Boston + Great Amenities!,95459395,Bluebird,,Jamaica Plain,42.32877083658832,-71.11049966878518,Entire home/apt,110,3,0,,,143,349
22122885,Luxurious Studio in Boston near Famous Monuments!,95459395,Bluebird,,Jamaica Plain,42.329199460712786,-71.11095727937159,Entire home/apt,120,3,0,,,143,349
22128402,"Nice Big Studio @ TD Garden, MGH, MIT, Downtown!",78724014,Jorge Santiago,,Downtown,42.36248415092806,-71.06374492003174,Entire home/apt,105,1,28,2018-07-29,3.56,1,0
22132037,"Cozy, colorful, comfy 2BDR Duplex apartm in Boston",101568025,Mirella,,Brighton,42.35515471522611,-71.14566726954885,Private room,105,1,1,2018-01-01,0.13,1,0
22142945,lucky duck station,105227794,Shirley,,West End,42.36411150512057,-71.06912024166614,Private room,60,2,0,,,1,0
22144960,Awesome South End Apt! Sleeps 8!,160884509,Jane  And Tyler,,South End,42.335579981803185,-71.07493934686025,Entire home/apt,99,1,51,2018-08-12,6.17,8,54
22146737,Modern 1BR  in The Heart of Boston near Fenway Pk.,95459395,Bluebird,,West End,42.364573437781026,-71.06752668617727,Entire home/apt,269,3,0,,,143,0
22147148,"Luxurious 2 Bedroom, Boston, Near Harvard Univ!",95459395,Bluebird,,Fenway,42.34372015800174,-71.10170914618035,Entire home/apt,299,3,0,,,143,190
22150316,Playful 2BR in South End by Sonder,12243051,Sonder,,South End,42.33630489860024,-71.0702018392434,Entire home/apt,49,2,5,2018-06-20,1.63,292,135
22151224,Colorful 2BR in Back Bay by Sonder,12243051,Sonder,,Back Bay,42.34906016218879,-71.08062527966617,Entire home/apt,69,2,13,2018-05-29,1.69,292,108
22159020,Lovely 1BR in Back Bay by Sonder,12243051,Sonder,,Back Bay,42.35038196591603,-71.0785262727512,Entire home/apt,59,2,16,2018-07-26,1.97,292,103
22161060,Newly Built Boston 2 BR Near Major Attractions!,95459395,Bluebird,,Mission Hill,42.33199842896673,-71.11067584804597,Entire home/apt,299,3,0,,,143,345
22161568,Gorgeous New 2-BR + Rooftop Deck Near Fenway Park,95459395,Bluebird,,Mission Hill,42.331558305451324,-71.11079981040646,Entire home/apt,299,3,0,,,143,185
22161794,*Modern 2 Bedroom in Boston with Great Views!!,95459395,Bluebird,,Mission Hill,42.33098762548386,-71.11211977345941,Entire home/apt,299,3,0,,,143,357
22162414,Upscale 2 Bedroom in Boston near *Hospitals*,95459395,Bluebird,,Mission Hill,42.33173419260489,-71.11130323260366,Entire home/apt,299,3,0,,,143,321
22163249,Modern 2BR in Mission Hill by Sonder,12243051,Sonder,,Mission Hill,42.332554857763576,-71.10059014103527,Entire home/apt,69,2,7,2018-07-02,0.89,292,120
22163474,Exquisite 1 Bedroom by Fenway Park!,4962900,Stay Alfred,,Back Bay,42.34636508233197,-71.08017598528697,Entire home/apt,429,2,1,2018-01-30,0.15,49,344
22164030,Wonderful 1BR Condo in Downtown Boston!,4962900,Stay Alfred,,Back Bay,42.34584075185869,-71.07822743178451,Entire home/apt,429,2,2,2018-04-15,0.37,49,358
22164238,Contemporary 2BR in Mission Hill by Sonder,12243051,Sonder,,Mission Hill,42.332735426766995,-71.10211787040328,Entire home/apt,69,2,4,2018-08-02,0.74,292,139
22164240,2 BR Condo in Downtown Boston!,4962900,Stay Alfred,,Back Bay,42.34625752813135,-71.07802087504326,Entire home/apt,429,2,0,,,49,311
22164446,Boston's Back Bay 2 BR Condo!,4962900,Stay Alfred,,Back Bay,42.34631097794745,-71.07838042568203,Entire home/apt,429,2,9,2018-07-28,1.75,49,344
22164451,Amazing Condo Near Fenway!,4962900,Stay Alfred,,Back Bay,42.34519606705062,-71.07945618601764,Entire home/apt,429,2,1,2018-06-30,0.61,49,333
22164858,Sunny 2BR in South End by Sonder,12243051,Sonder,,South End,42.33810886843429,-71.06805162224362,Entire home/apt,699,2,7,2018-07-21,0.91,292,138
22165210,Comfort and style in the heart of the North End,2006852,Jay,,North End,42.3672604111886,-71.0536447543644,Entire home/apt,239,1,34,2018-07-29,4.18,9,233
22165551,JP Flat / Modest Crash Space (Rm3),12521814,Nav,,Jamaica Plain,42.3150629698295,-71.09822870281948,Private room,85,1,3,2018-07-26,0.91,14,278
22175348,Vintage 4BR in Downtown Crossing by Sonder,12243051,Sonder,,Downtown,42.35569266076786,-71.06062998211166,Entire home/apt,139,2,12,2018-07-17,1.56,292,126
22175736,Stunning 2BR in South End by Sonder,12243051,Sonder,,South End,42.33672225744774,-71.06838912176255,Entire home/apt,59,2,7,2018-07-27,0.97,292,137
22181132,Victorian Top Floor Loft,81516767,Brian,,Back Bay,42.35373751147709,-71.0772941519474,Entire home/apt,120,5,23,2018-08-15,3.08,1,3
22187528,Lovely Room with Private Half Bath,6104362,Vera,,Jamaica Plain,42.31821521919123,-71.11193962844791,Private room,68,3,0,,,1,0
22192442,+30-All Cozy and Convenient Beach apartment,26105979,D&D,,Dorchester,42.31853771028383,-71.04223536958264,Entire home/apt,224,1,6,2018-04-07,0.72,2,228
22192469,Cozy 1BR by Forest Hill Station in Jamaica Plain,101768230,Kai,,Jamaica Plain,42.30239310743389,-71.11435587195535,Private room,50,2,8,2018-08-11,0.98,1,6
22192478,Rm2: Near Subway/Downtown/Medical Centers/Colleges,105867773,Hardave,,Jamaica Plain,42.32540585870604,-71.10568269812318,Private room,58,2,26,2018-08-03,3.36,3,45
22193525,Rm3: Near Subway/Downtown/Medical Centers/Colleges,105867773,Hardave,,Jamaica Plain,42.32607090373398,-71.10449942036253,Private room,58,2,31,2018-08-15,3.77,3,14
22200077,Heart of South End 2-bed Apt with Private Roofdeck,29628179,Kelsey,,South End,42.34426843451976,-71.07242310215712,Entire home/apt,300,1,9,2018-08-05,2.18,1,12
22201808,Lavishly Plush 2 Bedroom in The Center of Boston!,95459395,Bluebird,,Mission Hill,42.33049356115723,-71.11155628845567,Entire home/apt,299,3,0,,,143,360
22202325,Upscale 2 Bedroom in Boston + Great Amenities!,95459395,Bluebird,,Mission Hill,42.33040846742194,-71.11136447899554,Entire home/apt,299,3,0,,,143,360
22203536,Beautiful 2 Bedroom in Boston with Gym + Nice View,95459395,Bluebird,,Mission Hill,42.331885257052086,-71.11234092272387,Entire home/apt,319,3,0,,,143,323
22203735,Stunning 2 Bedroom with Gym & Designer Finishes!,95459395,Bluebird,,Mission Hill,42.33077012477848,-71.11253950193476,Entire home/apt,289,3,0,,,143,346
22203928,Exclusive 2 Bedroom near Freedom Trail in Boston!,95459395,Bluebird,,Mission Hill,42.33072612271256,-71.1129871497971,Entire home/apt,309,3,0,,,143,347
22204143,Stylish 3 Bedroom in Boston near Beacon Hill^,95459395,Bluebird,,Mission Hill,42.33203472326732,-71.11113992801948,Entire home/apt,319,3,0,,,143,344
22204304,Lovely 2 Bedroom in Boston near Copley Square!!,95459395,Bluebird,,Mission Hill,42.3300844962923,-71.11085920327783,Entire home/apt,289,3,0,,,143,360
22204474,Upscale 2 BR near Boston Commons & Public Garden!!,95459395,Bluebird,,Mission Hill,42.3303611995705,-71.11106883376821,Entire home/apt,319,3,1,2018-08-04,1,143,360
22205160,Contemporary Studio in Boston near Fenway Park!,95459395,Bluebird,,Mission Hill,42.331425184571266,-71.11290428358937,Entire home/apt,229,3,0,,,143,336
22205830,Modern 3 Bedroom in Boston near Freedom Trail!,95459395,Bluebird,,Mission Hill,42.33015277962671,-71.11237055624034,Entire home/apt,191,3,0,,,143,344
22206507,"Cozy 3BR Near Copley Square in Boston, MA!",95459395,Bluebird,,Mission Hill,42.33222329469582,-71.11065604321577,Entire home/apt,719,3,2,2018-08-05,0.45,143,338
22206820,Exciting 3BR By Great Restaurants in Boston!!,95459395,Bluebird,,Mission Hill,42.33061859354124,-71.1125527809006,Entire home/apt,329,3,0,,,143,336
22207016,Stunning 3 Bedroom in The heart of Boston + Views!,95459395,Bluebird,,Mission Hill,42.33063710003932,-71.1123714196695,Entire home/apt,199,3,1,2018-04-08,0.23,143,360
22207711,"Lavish 3 Bedroom near Beacon Hill in Boston, Ma!!",95459395,Bluebird,,Mission Hill,42.33072973196612,-71.11237732214238,Entire home/apt,190,3,0,,,143,360
22207950,Amazing 3 Bedroom in Boston near Great Nightlife,95459395,Bluebird,,Mission Hill,42.33201187867427,-71.11239859389505,Entire home/apt,319,3,0,,,143,355
22208271,Luxurious 3 BR in Boston near Fenway Park + Gym!,95459395,Bluebird,,Mission Hill,42.331436258983885,-71.11261644818217,Entire home/apt,319,3,0,,,143,355
22208498,Homey 3BR in Boston near Famous Monuments,95459395,Bluebird,,Mission Hill,42.330424320723566,-71.1128610860432,Entire home/apt,777,3,0,,,143,360
22210876,Boston Holiday Getaway,51105921,Maria,,East Boston,42.37408092046849,-71.0400901612308,Entire home/apt,73,2,23,2018-07-30,2.90,1,14
22224252,Awesome hous in Dorchester Center,162360903,Johni,,Dorchester,42.291727023421124,-71.07238741527624,Entire home/apt,35,25,0,,,1,0
22227556,Cozy Studio in GREAT location (Downtown),21443545,Javier,,Back Bay,42.354132655135245,-71.07316973276833,Entire home/apt,109,2,13,2018-05-23,2.27,1,0
22227724,Downtown Xing Studio|Full Kitchen|#507,814298,Brent,,Downtown,42.355512496945074,-71.06299379583047,Entire home/apt,175,2,23,2018-07-29,3.92,44,158
22228550,Union Park Bedroom - Two Bunks,48150538,Michael,,South End,42.34296365441962,-71.07211160809995,Private room,50,9,12,2018-07-29,1.55,3,24
22228885,Union Park Two Bedroom With Bells On,48150538,Michael,,South End,42.343413329531394,-71.07012697052201,Entire home/apt,150,5,1,2018-01-01,0.13,3,42
22231464,Newly Furnished 2BR in the Heart of Little Italy!,23550206,Joyce,,North End,42.36481434539486,-71.05371924653868,Entire home/apt,130,1,49,2018-08-15,6.15,2,0
22232435,Boston Heaven,84377910,Ghizlane,,Mission Hill,42.32904710542024,-71.10655750768673,Private room,100,1,23,2018-07-22,2.83,1,272
22233079,Amazing Apartment in Back Bay,81965682,Max,,Fenway,42.34656099061579,-71.08931418408633,Entire home/apt,140,1,22,2018-07-31,2.66,1,36
22233952,Modern and Spacious Southie Condo - Private Deck!,9965485,Babar,,South Boston,42.3351029074759,-71.04252229257587,Entire home/apt,117,1,11,2018-05-29,1.45,1,70
22240424,Exclusive 3 Bedroom in The Heart of Boston!,95459395,Bluebird,,Mission Hill,42.33072912069255,-71.11148101081423,Entire home/apt,339,3,0,,,143,345
22242923,Sweet room in Boston Downtown,110274232,加一,,Fenway,42.343654294093575,-71.0861604049163,Private room,60,6,11,2018-08-04,2.39,2,5
22245255,Delightful 4BR in Downtown Crossing by Sonder,12243051,Sonder,,Downtown,42.35513066681522,-71.06074314284112,Entire home/apt,109,2,15,2018-07-28,1.97,292,96
22246454,"Lux 1 Bedroom in Chinatown w/WiFi, Gym",9419684,Mike,,Chinatown,42.349891682443385,-71.06127899163549,Entire home/apt,259,10,1,2018-01-06,0.13,136,137
22246843,"Lux 1 Bedroom in Chinatown w/WiFi, Gym",9419684,Mike,,Chinatown,42.348436226102116,-71.05980726964206,Entire home/apt,259,10,0,,,136,137
22248682,Back Bay Apartment,162572579,Al,,Back Bay,42.34970825169538,-71.0900535994198,Entire home/apt,100,15,1,2018-05-22,0.34,1,39
22251665,"Very comfortable place , go just 3 minuets Subway",119352334,Thuy,,Dorchester,42.28842891549747,-71.06291143169332,Private room,75,1,1,2018-04-08,0.23,3,318
22252457,Lg Room Allston/Brighton - BC/BU/Harvard/Downtown,34456312,Alan,,Brighton,42.347568458436434,-71.1532250588468,Private room,115,1,10,2018-06-16,1.27,1,16
22260527,Lux 1 Bedroom by Fenway with washer/dryer & WIFI,9419684,Mike,,Fenway,42.343928119560665,-71.10176448517359,Entire home/apt,213,3,2,2018-03-24,0.35,136,63
22261808,Lux 1 Bedroom by Fenway with washer/dryer & WIFI,9419684,Mike,,Fenway,42.344664359804916,-71.10004914160113,Entire home/apt,213,3,0,,,136,63
22262801,Lux 2 Bedroom by Fenway with washer/dryer & WIFI,9419684,Mike,,Fenway,42.34474798782939,-71.10174688564865,Entire home/apt,298,3,0,,,136,167
22263420,"Lux 1BR Apt w/pool, gym & views of Olmsted Park",9419684,Mike,,Jamaica Plain,42.329214861356256,-71.11176714315856,Entire home/apt,207,7,0,,,136,137
22264322,"Lux 1BR Apt w/pool, gym & views of Olmsted Park",9419684,Mike,,Jamaica Plain,42.329148890364486,-71.11176091494909,Entire home/apt,207,7,0,,,136,137
22264713,"Lux 2BR Apt w/pool, gym & views of Olmsted Park",9419684,Mike,,Jamaica Plain,42.329067041024096,-71.11177225340516,Entire home/apt,285,7,0,,,136,137
22267104,Boston YES Pvt Entry+Pvt Bath+Keyless Suite,52881930,Bill And Maureen,,South Boston,42.33505344083928,-71.02636833443748,Private room,125,1,68,2018-08-13,10.46,2,95
22273710,Warm and Welcoming 2 floor 2 bedroom apartment,20004715,Brian,,South Boston,42.333598105568335,-71.04625386166455,Entire home/apt,210,2,3,2018-07-15,0.68,1,23
22275135,Lux 1 BR in the Heart of Fenway w/WiFi,9419684,Mike,,Fenway,42.34512333839156,-71.09883427732481,Entire home/apt,244,3,0,,,136,147
22275894,Lux 1 BR in the Heart of Fenway w/WiFi,9419684,Mike,,Fenway,42.343571211464564,-71.09802121791489,Entire home/apt,244,3,0,,,136,131
22276253,Lux 2 Bedroom in Beacon Hill w/WiFi,9419684,Mike,,West End,42.362607831101535,-71.0659118752937,Entire home/apt,220,7,0,,,136,137
22276800,Lux 2 Bedroom in Beacon Hill w/WiFi,9419684,Mike,,West End,42.36347393278972,-71.06560745613133,Entire home/apt,220,7,0,,,136,137
22278098,Lively 1BR in Back Bay by Sonder,12243051,Sonder,,Back Bay,42.34952954689698,-71.07910275882537,Entire home/apt,49,2,13,2018-07-31,1.70,292,91
22278795,Colorful 1BR in Back Bay by Sonder,12243051,Sonder,,Back Bay,42.350461190127696,-71.07877557458255,Entire home/apt,49,2,17,2018-07-19,2.14,292,104
22279964,Posh Boston Pad in Southie,90113276,Jim,,South Boston,42.33808065676613,-71.04466606357643,Entire home/apt,200,2,1,2018-04-09,0.23,4,303
22291001,Distinctive 2BR in Financial District by Sonder,12243051,Sonder,,Downtown,42.356954880651315,-71.05531988687497,Entire home/apt,69,2,6,2018-06-29,0.86,292,133
22291199,Cozy Savin Hill Condo (Perfect for Business Trips),25661011,Rachael,,Dorchester,42.31793678135774,-71.05463997861482,Private room,120,1,20,2018-08-11,3.39,1,67
22291813,Stylish house 5 min from Waterfront,156730180,Oslo,,East Boston,42.38045302192508,-71.02122446121615,Entire home/apt,215,1,75,2018-08-05,9.34,3,218
22293815,"375 jolly, sunny and great room in heart of Boston",25149641,Kiki,,Back Bay,42.350261233134596,-71.08970245722956,Private room,50,1,15,2018-08-01,2.30,31,304
22302860,Boston Prime Location,14980513,Yair,,Fenway,42.34632333996136,-71.08992999920042,Private room,64,5,0,,,3,1
22306356,Beautiful Eagle Hill Boston,71419354,Chris,,East Boston,42.37931733552463,-71.03555429400616,Private room,150,2,0,,,1,0
22306805,"NEW 3 BR Luxury Private Home, Boston/Seaport/BCEC",161161895,Shelby,,South Boston,42.33680045333712,-71.03996331713911,Entire home/apt,165,1,32,2018-08-13,4.10,1,107
22308544,"Jamaica Plain, Boston Living Rm3",12521814,Nav,,Jamaica Plain,42.31774500862474,-71.10861945638098,Private room,90,1,11,2018-06-24,1.36,14,241
22308789,1BR condo in heart of Boston (North End),27239854,Alison,,North End,42.364334562620016,-71.0541737636603,Entire home/apt,120,2,3,2018-05-20,0.37,1,0
22320830,Lively 2BR in Downtown Crossing by Sonder,12243051,Sonder,,Downtown,42.35243138391831,-71.06451346786216,Entire home/apt,59,2,7,2018-07-16,1.03,292,134
